PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,InGroup,Deck,Side,CabinPosition,TotalSpent,RoomService_used,RoomService_big_spender,FoodCourt_used,FoodCourt_big_spender,ShoppingMall_used,ShoppingMall_big_spender,Spa_used,Spa_big_spender,VRDeck_used,VRDeck_big_spender,TotalSpent_big_spender
6593_02,Earth,0,TRAPPIST-1e,26.0,0,0.0,666.0,0.0,0.0,58.0,0,2,1,F,P,Third,724.0,0,0,1,1,0,0,0,0,1,0,0
6594_01,Earth,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6595_01,Earth,0,TRAPPIST-1e,35.0,0,102.0,780.0,6.0,0.0,0.0,1,1,0,G,S,Third,888.0,1,0,1,1,1,0,0,0,0,0,0
6598_01,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6599_01,Europa,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6601_01,Earth,0,TRAPPIST-1e,24.0,0,2.0,0.0,0.0,52.0,638.0,0,1,0,F,P,Third,692.0,1,0,0,0,0,0,1,0,1,1,0
6602_01,Earth,0,TRAPPIST-1e,62.0,0,94.0,267.0,2341.0,94.0,0.0,1,1,0,F,S,Third,2796.0,1,0,1,1,1,1,1,0,0,0,0
6603_01,Mars,0,TRAPPIST-1e,25.0,0,68.0,0.0,3700.0,0.0,0.0,1,1,0,D,P,Front,3768.0,1,0,0,0,1,1,0,0,0,0,1
6604_01,Europa,1,55 Cancri e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6606_01,Earth,0,PSO J318.5-22,25.0,0,166.0,0.0,520.0,0.0,0.0,0,1,0,F,S,Third,686.0,1,1,0,0,1,1,0,0,0,0,0
6608_01,Earth,0,TRAPPIST-1e,21.0,0,588.0,0.0,17.0,0.0,1548.0,0,1,0,F,P,Third,2153.0,1,1,0,0,1,0,0,0,1,1,0
6609_01,Mars,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6611_01,Earth,0,55 Cancri e,41.0,0,635.0,0.0,7.0,0.0,0.0,1,3,1,E,P,Front,642.0,1,1,0,0,1,0,0,0,0,0,0
6611_02,Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6611_03,Earth,0,PSO J318.5-22,20.0,0,0.0,90.0,561.0,2.0,0.0,1,3,1,F,P,Third,653.0,0,0,1,0,1,1,1,0,0,0,0
6613_01,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6614_01,Mars,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6616_01,Earth,0,TRAPPIST-1e,20.0,0,2532.0,1.0,0.0,59.0,10.0,1,1,0,F,P,Third,2602.0,1,1,1,0,0,0,1,0,1,0,0
6618_01,Europa,0,TRAPPIST-1e,35.0,0,345.0,4514.0,0.0,0.0,421.0,1,1,0,C,S,Front,5280.0,1,1,1,1,0,0,0,0,1,1,1
6620_01,Earth,0,PSO J318.5-22,22.0,0,0.0,115.0,273.0,137.4,218.0,1,1,0,G,S,Third,743.4,0,0,1,0,1,1,1,0,1,1,0
6621_01,Earth,0,55 Cancri e,43.0,0,0.0,0.0,642.0,0.0,8.0,1,1,0,F,P,Third,650.0,0,0,0,0,1,1,0,0,1,0,0
6622_01,Earth,0,55 Cancri e,54.0,0,752.0,0.0,44.0,14.0,0.0,0,2,1,G,P,Third,810.0,1,1,0,0,1,0,1,0,0,0,0
6622_02,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6623_01,Europa,1,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6624_01,Earth,0,TRAPPIST-1e,44.0,0,1175.0,0.0,13.0,642.0,498.0,0,1,0,G,P,Third,2328.0,1,1,0,0,1,0,1,1,1,1,0
6625_01,Earth,1,PSO J318.5-22,34.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6625_02,Earth,0,55 Cancri e,15.0,0,3.0,854.0,23.0,0.0,0.0,0,2,1,F,P,Third,880.0,1,0,1,1,1,0,0,0,0,0,0
6626_01,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6628_01,Earth,0,TRAPPIST-1e,29.0,0,0.0,0.0,272.0,394.0,50.0,0,1,0,F,P,Third,716.0,0,0,0,0,1,1,1,1,1,0,0
6630_01,Earth,0,TRAPPIST-1e,19.0,0,0.0,1044.0,0.0,2.0,4.0,1,1,0,F,S,Third,1050.0,0,0,1,1,0,0,1,0,1,0,0
6631_01,Europa,1,TRAPPIST-1e,27.0,0,0.0,1891.0,0.0,2167.0,0.0,0,1,0,C,P,Front,4058.0,0,0,1,1,0,0,1,1,0,0,1
6633_01,Europa,0,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6634_01,Europa,1,55 Cancri e,46.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6634_02,Europa,1,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6635_01,Europa,0,TRAPPIST-1e,17.0,0,0.0,1339.0,26.0,244.0,15.0,0,2,1,C,P,Front,1624.0,0,0,1,1,1,0,1,1,1,0,0
6635_02,Europa,0,55 Cancri e,45.0,0,0.0,313.0,1791.0,414.0,1675.0,0,2,1,C,P,Front,4193.0,0,0,1,1,1,1,1,1,1,1,1
6637_01,Mars,0,TRAPPIST-1e,27.0,0,1228.0,0.0,0.0,0.0,0.0,0,1,0,F,S,Third,1228.0,1,1,0,0,0,0,0,0,0,0,0
6638_01,Earth,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6639_01,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6641_01,Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6641_02,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6642_01,Earth,1,TRAPPIST-1e,59.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6643_01,Earth,0,TRAPPIST-1e,20.0,0,0.0,6.0,24.0,0.0,672.0,0,1,0,F,S,Third,702.0,0,0,1,0,1,0,0,0,1,1,0
6645_01,Earth,1,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6646_01,Earth,1,TRAPPIST-1e,47.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6647_01,Earth,0,PSO J318.5-22,29.0,0,2.0,3.0,1501.0,26.0,0.0,1,1,0,F,S,Third,1532.0,1,0,1,0,1,1,1,0,0,0,0
6649_01,Earth,0,TRAPPIST-1e,16.0,0,0.0,0.0,265.0,0.0,0.0,0,1,0,F,S,Third,265.0,0,0,0,0,1,1,0,0,0,0,0
6650_01,Earth,0,TRAPPIST-1e,48.0,0,12.0,0.0,0.0,0.0,796.0,0,1,0,G,P,Third,808.0,1,0,0,0,0,0,0,0,1,1,0
6652_01,Earth,0,PSO J318.5-22,39.0,0,0.0,69.0,29.0,424.0,18.0,0,1,0,G,P,Third,540.0,0,0,1,0,1,0,1,1,1,0,0
6654_01,Earth,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6654_02,Earth,1,55 Cancri e,12.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6654_03,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6655_01,Mars,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6656_01,Europa,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6659_01,Mars,0,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6660_01,Earth,0,TRAPPIST-1e,47.0,0,590.0,0.0,47.0,3.0,53.0,0,1,0,F,P,Third,693.0,1,1,0,0,1,0,1,0,1,0,0
6662_01,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6662_02,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6662_03,Earth,1,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6663_01,Earth,0,TRAPPIST-1e,20.0,0,402.0,25.0,9.0,373.0,0.0,0,2,1,G,P,Third,809.0,1,1,1,0,1,0,1,1,0,0,0
6663_02,Earth,0,TRAPPIST-1e,35.0,0,90.0,0.0,655.0,43.0,16.0,0,2,1,F,P,Third,804.0,1,0,0,0,1,1,1,0,1,0,0
6664_01,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,827.0,0.0,0.0,1,1,0,G,S,Third,827.0,0,0,0,0,1,1,0,0,0,0,0
6665_01,Europa,1,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6665_02,Europa,0,TRAPPIST-1e,18.0,0,4.0,1337.0,0.0,0.0,182.0,0,4,1,B,P,Front,1523.0,1,0,1,1,0,0,0,0,1,1,0
6665_03,Europa,0,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6665_04,Europa,0,55 Cancri e,35.0,0,0.0,2504.0,0.0,0.0,5496.0,0,4,1,B,P,Front,8000.0,0,0,1,1,0,0,0,0,1,1,1
6667_01,Europa,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6668_01,Earth,0,TRAPPIST-1e,68.0,0,0.0,0.0,649.0,0.0,239.0,1,2,1,G,S,Third,888.0,0,0,0,0,1,1,0,0,1,1,0
6668_02,Earth,0,TRAPPIST-1e,27.0,0,17.0,65.0,74.0,1548.0,18.0,0,2,1,G,S,Third,1722.0,1,0,1,0,1,0,1,1,1,0,0
6669_01,Earth,0,55 Cancri e,28.0,0,32.0,0.0,304.0,291.0,2.0,1,1,0,E,P,Front,629.0,1,0,0,0,1,1,1,1,1,0,0
6670_01,Earth,0,TRAPPIST-1e,37.0,0,864.0,35.0,0.0,0.0,0.0,0,1,0,F,S,Third,899.0,1,1,1,0,0,0,0,0,0,0,0
6671_01,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,F,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6671_02,Mars,0,TRAPPIST-1e,31.0,0,1002.0,0.0,194.0,0.0,0.0,1,3,1,F,S,Third,1196.0,1,1,0,0,1,1,0,0,0,0,0
6671_03,Mars,0,55 Cancri e,14.0,0,1880.0,0.0,15.0,0.0,0.0,0,3,1,E,S,Front,1895.0,1,1,0,0,1,0,0,0,0,0,0
6672_01,Mars,0,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6672_02,Mars,0,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6672_03,Mars,0,PSO J318.5-22,30.0,0,77.0,71.0,1147.0,0.0,0.0,0,4,1,E,P,Front,1295.0,1,0,1,0,1,1,0,0,0,0,0
6672_04,Mars,1,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6673_01,Earth,0,TRAPPIST-1e,45.0,0,1595.0,0.0,0.0,0.0,13.0,0,1,0,E,P,Front,1608.0,1,1,0,0,0,0,0,0,1,0,0
6674_01,Europa,0,TRAPPIST-1e,29.0,0,0.0,841.0,0.0,1733.0,11.0,0,5,1,E,P,Front,2585.0,0,0,1,1,0,0,1,1,1,0,0
6674_02,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6674_03,Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6674_04,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,5,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6674_05,Europa,0,TRAPPIST-1e,25.0,0,0.0,4.0,0.0,1525.0,475.0,0,5,1,E,P,Front,2004.0,0,0,1,0,0,0,1,1,1,1,0
6675_01,Earth,1,TRAPPIST-1e,60.0,0,707.0,24.0,0.0,0.0,170.0,0,2,1,F,P,Third,901.0,1,1,1,0,0,0,0,0,1,1,0
6675_02,Earth,0,PSO J318.5-22,24.0,0,61.0,0.0,0.0,0.0,1495.0,0,2,1,E,P,Front,1556.0,1,0,0,0,0,0,0,0,1,1,0
6676_01,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,D,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6680_01,Earth,0,TRAPPIST-1e,36.0,0,62.2,361.0,512.0,34.0,0.0,1,1,0,G,P,Third,969.2,1,0,1,1,1,1,1,0,0,0,0
6681_01,Earth,0,55 Cancri e,22.0,0,0.0,833.0,381.0,0.0,12.0,1,1,0,F,S,Third,1226.0,0,0,1,1,1,1,0,0,1,0,0
6683_01,Earth,1,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6684_01,Europa,0,TRAPPIST-1e,57.0,0,0.0,218.0,0.0,8522.0,0.0,0,3,1,C,P,Front,8740.0,0,0,1,1,0,0,1,1,0,0,1
6684_02,Europa,0,TRAPPIST-1e,30.0,0,0.0,1256.0,335.0,143.0,764.0,1,3,1,C,P,Front,2498.0,0,0,1,1,1,1,1,0,1,1,0
6684_03,Europa,0,TRAPPIST-1e,46.0,0,0.0,370.0,0.0,2395.0,1638.0,0,3,1,C,P,Front,4403.0,0,0,1,1,0,0,1,1,1,1,1
6691_01,Earth,0,TRAPPIST-1e,28.0,0,62.0,202.0,542.0,0.0,138.4,1,1,0,F,P,Third,944.4,1,0,1,0,1,1,0,0,1,1,0
6692_01,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,B,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6693_01,Earth,0,TRAPPIST-1e,55.0,0,0.0,0.0,719.0,274.0,0.0,0,1,0,E,P,Front,993.0,0,0,0,0,1,1,1,1,0,0,0
6694_01,Earth,1,TRAPPIST-1e,66.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6697_01,Earth,0,55 Cancri e,20.0,0,0.0,1.0,34.0,0.0,774.0,0,1,0,G,P,Third,809.0,0,0,1,0,1,0,0,0,1,1,0
6698_01,Earth,0,PSO J318.5-22,31.0,0,239.0,321.0,0.0,0.0,124.0,0,1,0,F,P,Third,684.0,1,1,1,1,0,0,0,0,1,1,0
6699_01,Mars,0,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6702_01,Earth,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6706_01,Europa,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6706_02,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6707_01,Earth,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6708_01,Europa,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1,A,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6708_02,Europa,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1,A,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6708_03,Europa,0,TRAPPIST-1e,36.0,0,994.0,526.0,0.0,7.0,1279.0,0,6,1,A,P,Front,2806.0,1,1,1,1,0,0,1,0,1,1,0
6708_04,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1,A,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6708_05,Europa,1,55 Cancri e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,6,1,A,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6708_06,Europa,1,55 Cancri e,41.0,1,0.0,0.0,0.0,0.0,125.6,1,6,1,A,P,Front,125.6,0,0,0,0,0,0,0,0,1,1,0
6709_01,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6711_01,Mars,0,TRAPPIST-1e,25.0,1,137.8,280.0,714.0,0.0,0.0,0,1,0,D,P,Front,1131.8,1,1,1,1,1,1,0,0,0,0,0
6713_01,Earth,0,55 Cancri e,24.0,0,700.0,0.0,0.0,0.0,0.0,0,1,0,F,P,Third,700.0,1,1,0,0,0,0,0,0,0,0,0
6718_01,Earth,0,TRAPPIST-1e,37.0,0,18.0,238.0,0.0,528.0,0.0,0,3,1,G,P,Third,784.0,1,0,1,1,0,0,1,1,0,0,0
6718_02,Earth,1,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,0,3,1,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6718_03,Earth,1,TRAPPIST-1e,34.2,0,0.0,0.0,0.0,0.0,0.0,1,3,1,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6719_01,Mars,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,F,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6720_01,Europa,0,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,A,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6721_01,Earth,0,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6722_01,Europa,1,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6722_02,Europa,0,55 Cancri e,27.0,0,0.0,33.0,9.0,1847.0,2035.0,0,3,1,E,S,Front,3924.0,0,0,1,0,1,0,1,1,1,1,1
6722_03,Europa,1,55 Cancri e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6724_01,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6724_02,Europa,1,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6725_01,Europa,0,TRAPPIST-1e,32.0,0,0.0,390.0,60.0,5015.0,211.0,0,1,0,C,P,Front,5676.0,0,0,1,1,1,0,1,1,1,1,1
6726_01,Earth,0,TRAPPIST-1e,29.0,0,68.0,74.0,713.0,37.0,15.0,1,1,0,G,P,Third,907.0,1,0,1,0,1,1,1,0,1,0,0
6727_01,Earth,0,TRAPPIST-1e,29.0,0,0.0,316.0,0.0,1539.0,338.0,1,1,0,G,P,Third,2193.0,0,0,1,1,0,0,1,1,1,1,0
6729_01,Europa,0,TRAPPIST-1e,41.0,0,0.0,371.0,0.0,1701.0,21.0,0,3,1,A,S,Front,2093.0,0,0,1,1,0,0,1,1,1,0,0
6729_02,Europa,1,55 Cancri e,48.0,0,0.0,0.0,0.0,0.0,0.0,1,3,1,A,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6729_03,Europa,0,TRAPPIST-1e,27.0,0,2664.0,15.0,0.0,109.0,2.0,0,3,1,A,S,Front,2790.0,1,1,1,0,0,0,1,0,1,0,0
6730_01,Earth,0,TRAPPIST-1e,14.0,0,0.0,6.0,791.0,49.0,0.0,1,1,0,G,S,Third,846.0,0,0,1,0,1,1,1,0,0,0,0
6731_01,Earth,0,TRAPPIST-1e,32.0,0,3135.0,2.0,0.0,0.0,0.0,0,1,0,F,P,Third,3137.0,1,1,1,0,0,0,0,0,0,0,0
6734_01,Europa,0,55 Cancri e,47.0,0,0.0,2699.0,0.0,671.0,8.0,1,4,1,C,S,Front,3378.0,0,0,1,1,0,0,1,1,1,0,0
6734_02,Europa,1,55 Cancri e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6734_03,Europa,1,55 Cancri e,37.0,1,0.0,0.0,0.0,0.0,0.0,1,4,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6734_04,Europa,1,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,C,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6736_01,Mars,0,TRAPPIST-1e,33.0,0,1373.0,0.0,23.0,920.0,6.0,1,1,0,D,S,Front,2322.0,1,1,0,0,1,0,1,1,1,0,0
6739_01,Earth,0,TRAPPIST-1e,44.0,0,0.0,714.0,174.0,0.0,0.0,1,1,0,G,S,Third,888.0,0,0,1,1,1,1,0,0,0,0,0
6741_01,Earth,0,TRAPPIST-1e,37.0,0,0.0,1190.0,4.0,455.0,71.0,1,2,1,G,S,Third,1720.0,0,0,1,1,1,0,1,1,1,0,0
6741_02,Earth,0,PSO J318.5-22,18.0,0,103.0,0.0,181.0,1611.0,22.0,0,2,1,F,S,Third,1917.0,1,0,0,0,1,1,1,1,1,0,0
6742_01,Earth,0,TRAPPIST-1e,33.0,0,1288.0,2.0,0.0,0.0,1.0,1,1,0,F,S,Third,1291.0,1,1,1,0,0,0,0,0,1,0,0
6744_01,Mars,0,TRAPPIST-1e,21.0,0,1244.0,0.0,1119.0,0.0,3.0,0,5,1,F,P,Third,2366.0,1,1,0,0,1,1,0,0,1,0,0
6744_02,Mars,0,TRAPPIST-1e,38.0,0,1717.0,16.0,39.0,0.0,48.0,0,5,1,F,P,Third,1820.0,1,1,1,0,1,0,0,0,1,0,0
6744_03,Mars,0,55 Cancri e,16.0,0,1337.0,0.0,2614.0,0.0,0.0,0,5,1,D,P,Front,3951.0,1,1,0,0,1,1,0,0,0,0,1
6744_04,Mars,1,TRAPPIST-1e,58.0,0,0.0,0.0,0.0,0.0,0.0,0,5,1,E,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6744_05,Mars,0,TRAPPIST-1e,41.0,0,1203.0,756.0,140.0,0.0,0.0,0,5,1,E,P,Front,2099.0,1,1,1,1,1,1,0,0,0,0,0
6745_01,Earth,0,PSO J318.5-22,28.0,0,545.0,0.0,501.0,0.0,0.0,0,1,0,F,P,Third,1046.0,1,1,0,0,1,1,0,0,0,0,0
6746_01,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,G,P,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6747_01,Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,1,0,C,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6748_01,Mars,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6748_02,Mars,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,1,4,1,F,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6748_03,Mars,0,TRAPPIST-1e,25.0,0,1610.0,29.0,6.0,0.0,0.0,0,4,1,F,S,Third,1645.0,1,1,1,0,1,0,0,0,0,0,0
6748_04,Mars,0,TRAPPIST-1e,34.0,0,470.0,0.0,86.8,45.0,539.0,0,4,1,D,S,Front,1140.8,1,1,0,0,1,1,1,0,1,1,0
6749_01,Earth,0,TRAPPIST-1e,21.0,0,0.0,13.0,813.0,0.0,0.0,1,1,0,G,P,Third,826.0,0,0,1,0,1,1,0,0,0,0,0
6750_01,Earth,0,TRAPPIST-1e,29.0,0,0.0,95.0,424.0,1.0,364.0,0,1,0,G,P,Third,884.0,0,0,1,0,1,1,1,0,1,1,0
6751_01,Mars,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,F,S,Third,0.0,0,0,0,0,0,0,0,0,0,0,0
6751_02,Mars,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,0,2,1,E,S,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
6753_01,Europa,1,TRAPPIST-1e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,B,P,Front,0.0,0,0,0,0,0,0,0,0,0,0,0
